"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 28 17:05:37 GMT 2022","Tue Jun 28 17:05:43 GMT 2022","6619","","TestUserLogin","","TestUserLogin","loginTest","loginTest()","Test user login without remember me function - TC14"
"failed","Tue Jun 28 17:02:47 GMT 2022","Tue Jun 28 17:03:17 GMT 2022","29984","","TestBlogsPage","","TestBlogsPage","countBlogEntriesTest","countBlogEntriesTest()","Check the number of the blog entries - TC22"
"passed","Tue Jun 28 17:05:50 GMT 2022","Tue Jun 28 17:05:56 GMT 2022","5774","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()","Navigate to user login page - TC13"
"passed","Tue Jun 28 17:03:51 GMT 2022","Tue Jun 28 17:04:14 GMT 2022","22378","","TestFrontPage","","TestFrontPage","allowCookiesTest","allowCookiesTest()","Allow cookies - TC07"
"failed","Tue Jun 28 17:04:14 GMT 2022","Tue Jun 28 17:04:31 GMT 2022","17749","","TestFrontPage","","TestFrontPage","isAllImagePresentTest","isAllImagePresentTest()","Check all the team photos are present in the carousel - TC06"
"broken","Tue Jun 28 17:06:24 GMT 2022","Tue Jun 28 17:06:48 GMT 2022","23897","","TestEditBlogEntryPage","","TestEditBlogEntryPage","changeBlogTitleTest","changeBlogTitleTest()","Change the title - TC18"
"passed","Tue Jun 28 17:06:08 GMT 2022","Tue Jun 28 17:06:15 GMT 2022","7896","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()","Test FU14 team members"
"failed","Tue Jun 28 17:02:12 GMT 2022","Tue Jun 28 17:02:47 GMT 2022","34222","","TestBlogsPage","","TestBlogsPage","titleBlogEntriesTest","titleBlogEntriesTest()","Check the title of the blog entries - TC23"
"passed","Tue Jun 28 17:03:01 GMT 2022","Tue Jun 28 17:03:07 GMT 2022","6006","","TestUserRegister","","TestUserRegister","openRegisterPageTest","openRegisterPageTest()","Navigate to the registration page - TC08"
"passed","Tue Jun 28 17:05:23 GMT 2022","Tue Jun 28 17:05:36 GMT 2022","12849","","TestFrontPage","","TestFrontPage","checkSiteURLTest","checkSiteURLTest()","Check the url of the front page - TC01"
"passed","Tue Jun 28 17:05:36 GMT 2022","Tue Jun 28 17:05:37 GMT 2022","356","","TestFrontPage","","TestFrontPage","isReadMoreWorksTest","isReadMoreWorksTest()","Check the read more button - TC05"
"passed","Tue Jun 28 17:06:48 GMT 2022","Tue Jun 28 17:06:52 GMT 2022","4829","","TestEditBlogEntryPage","","TestEditBlogEntryPage","logOutEditorUserTest","logOutEditorUserTest()","Log out editor user - TC21"
"passed","Tue Jun 28 17:04:31 GMT 2022","Tue Jun 28 17:04:47 GMT 2022","15970","","TestFrontPage","","TestFrontPage","numberOfBlogEntriesTest","numberOfBlogEntriesTest()","Check the number of the latest blog entries - TC03"
"broken","Tue Jun 28 17:02:33 GMT 2022","Tue Jun 28 17:03:01 GMT 2022","27746","","TestUserRegister","","TestUserRegister","userRegistrationTest","userRegistrationTest()","Register a new user - TC11"
"passed","Tue Jun 28 17:03:14 GMT 2022","Tue Jun 28 17:03:27 GMT 2022","12316","","TestUserRegister","","TestUserRegister","userRegistrationFromFileTest","userRegistrationFromFileTest()","Register a new users from file - TC12"
"passed","Tue Jun 28 17:03:07 GMT 2022","Tue Jun 28 17:03:14 GMT 2022","7185","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()","Reset all the entered data from the fields - TC10"
