"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 28 15:50:36 GMT 2022","Tue Jun 28 15:51:00 GMT 2022","23820","","TestEditBlogEntryPage","","TestEditBlogEntryPage","changeBlogTitleTest","changeBlogTitleTest()","Change the title - TC18"
"passed","Tue Jun 28 15:47:46 GMT 2022","Tue Jun 28 15:48:04 GMT 2022","17563","","TestFrontPage","","TestFrontPage","findLogoTest","findLogoTest()","Find the logo on the main page - TC02"
"passed","Tue Jun 28 15:50:22 GMT 2022","Tue Jun 28 15:50:29 GMT 2022","6419","","TestFU14TeamPage","","TestFU14TeamPage","teamMembersTest","teamMembersTest()","Test FU14 team members"
"broken","Tue Jun 28 15:48:54 GMT 2022","Tue Jun 28 15:49:30 GMT 2022","35944","","TestFrontPage","","TestFrontPage","checkTitlesTest","checkTitlesTest()","Check the titles of the blog entries - TC04"
"passed","Tue Jun 28 15:47:29 GMT 2022","Tue Jun 28 15:47:40 GMT 2022","10704","","TestUserRegister","","TestUserRegister","userRegistrationFromFileTest","userRegistrationFromFileTest()","Register a new users from file - TC12"
"passed","Tue Jun 28 15:49:30 GMT 2022","Tue Jun 28 15:49:51 GMT 2022","21066","","TestFrontPage","","TestFrontPage","checkSiteURLTest","checkSiteURLTest()","Check the url of the front page - TC01"
"passed","Tue Jun 28 15:51:00 GMT 2022","Tue Jun 28 15:51:05 GMT 2022","4569","","TestEditBlogEntryPage","","TestEditBlogEntryPage","logOutEditorUserTest","logOutEditorUserTest()","Log out editor user - TC21"
"passed","Tue Jun 28 15:47:23 GMT 2022","Tue Jun 28 15:47:29 GMT 2022","6418","","TestUserRegister","","TestUserRegister","resetUserDataTest","resetUserDataTest()","Reset all the entered data from the fields - TC10"
"passed","Tue Jun 28 15:48:04 GMT 2022","Tue Jun 28 15:48:23 GMT 2022","19354","","TestFrontPage","","TestFrontPage","allowCookiesTest","allowCookiesTest()","Allow cookies - TC07"
"passed","Tue Jun 28 15:49:51 GMT 2022","Tue Jun 28 15:49:52 GMT 2022","335","","TestFrontPage","","TestFrontPage","isReadMoreWorksTest","isReadMoreWorksTest()","Check the read more button - TC05"
"passed","Tue Jun 28 15:50:05 GMT 2022","Tue Jun 28 15:50:11 GMT 2022","5425","","TestUserLogin","","TestUserLogin","navigateToLoginPageTest","navigateToLoginPageTest()","Navigate to user login page - TC13"
"passed","Tue Jun 28 15:45:34 GMT 2022","Tue Jun 28 15:45:39 GMT 2022","4923","","TestAddNewBlogEntry","","TestAddNewBlogEntry","loginAsEditorTest","loginAsEditorTest()","User login as editor - TC16"
"broken","Tue Jun 28 15:51:05 GMT 2022","Tue Jun 28 15:51:27 GMT 2022","21932","","TestEditBlogEntryPage","","TestEditBlogEntryPage","saveBlogTitleAndDateTest","saveBlogTitleAndDateTest()","Save the title and the date of the blog entry - TC19"
"failed","Tue Jun 28 15:48:23 GMT 2022","Tue Jun 28 15:48:40 GMT 2022","16601","","TestFrontPage","","TestFrontPage","isAllImagePresentTest","isAllImagePresentTest()","Check all the team photos are present in the carousel - TC06"
