"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jun 29 17:31:57 GMT 2022","Wed Jun 29 17:32:01 GMT 2022","4238","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestLogOutEditorUser","TestLogOutEditorUser()","Test Case 21"
"failed","Wed Jun 29 17:30:25 GMT 2022","Wed Jun 29 17:30:53 GMT 2022","28427","","BlogsPageTest","","BlogsPageTest","TestCountBlogEntries","TestCountBlogEntries()","Test Case 22"
"passed","Wed Jun 29 17:34:41 GMT 2022","Wed Jun 29 17:34:48 GMT 2022","6719","","UserLoginTest","","UserLoginTest","TestLoginRemember","TestLoginRemember()","Test Case 15"
"passed","Wed Jun 29 17:31:27 GMT 2022","Wed Jun 29 17:31:34 GMT 2022","7037","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestDeleteBlogEntry","TestDeleteBlogEntry()","Test Case 20"
"broken","Wed Jun 29 17:31:34 GMT 2022","Wed Jun 29 17:31:57 GMT 2022","23472","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestChangeBlogTitle","TestChangeBlogTitle()","Test Case 18"
"passed","Wed Jun 29 17:34:54 GMT 2022","Wed Jun 29 17:35:03 GMT 2022","8889","","SandBoxPageTest","","SandBoxPageTest","titleTest","titleTest()",""
"passed","Wed Jun 29 17:32:01 GMT 2022","Wed Jun 29 17:32:07 GMT 2022","5718","","AddNewBlogEntryTest","","AddNewBlogEntryTest","testLoginAsEditor","testLoginAsEditor()","Test Case 16"
"skipped","Wed Jun 29 17:32:39 GMT 2022","Wed Jun 29 17:32:39 GMT 2022","0","","FrontPageTest","","FrontPageTest","TestIsReadMoreWorks","TestIsReadMoreWorks()","Test Case 05"
"passed","Wed Jun 29 17:29:28 GMT 2022","Wed Jun 29 17:29:36 GMT 2022","7839","","UserRegisterTest","","UserRegisterTest","TestUserRegistrationWithoutFullName","TestUserRegistrationWithoutFullName()","Test Case 09"
"passed","Wed Jun 29 17:31:24 GMT 2022","Wed Jun 29 17:31:27 GMT 2022","2114","","EditBlogEntryPageTest","","EditBlogEntryPageTest","TestSaveBlogTitleAndDate","TestSaveBlogTitleAndDate()","Test Case 19"
"passed","Wed Jun 29 17:32:21 GMT 2022","Wed Jun 29 17:32:27 GMT 2022","6459","","FU14TeamPageTest","","FU14TeamPageTest","TestFu14AboutTeam","TestFu14AboutTeam()","Test Case 26"
"passed","Wed Jun 29 17:30:15 GMT 2022","Wed Jun 29 17:30:25 GMT 2022","10409","","UserRegisterTest","","UserRegisterTest","TestUserRegistrationFromFile","TestUserRegistrationFromFile()","Test Case 12"
"broken","Wed Jun 29 17:29:48 GMT 2022","Wed Jun 29 17:30:15 GMT 2022","26327","","UserRegisterTest","","UserRegisterTest","TestUserRegistration","TestUserRegistration()","Test Case 11"
"passed","Wed Jun 29 17:32:32 GMT 2022","Wed Jun 29 17:32:39 GMT 2022","6415","","FU14TeamPageTest","","FU14TeamPageTest","TestTeamMembers","TestTeamMembers()","Test Case 24"
"passed","Wed Jun 29 17:34:22 GMT 2022","Wed Jun 29 17:34:36 GMT 2022","13681","","FrontPageTest","","FrontPageTest","TestNumberOfBlogEntries","TestNumberOfBlogEntries()","Test Case 03"
"passed","Wed Jun 29 17:29:43 GMT 2022","Wed Jun 29 17:29:48 GMT 2022","5554","","UserRegisterTest","","UserRegisterTest","TestOpenRegisterPage","TestOpenRegisterPage()","Test Case 08"
